# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.152286529965356,2.7102035373828235,0.2964787037645393,0,3.0,0.8795371633930115,176.9471174852076,0.0,-0.07828008209198718
 0.08923726297982221,2.1642313037045935,2.7102653465190816,0.2964787037645393,0.26771178893946657,2.9999999999999996,0.8795371633930115,176.94013198493587,16.338175021533985,-0.5713732285453708
 0.1259127610200979,2.17606595889301,2.7104503695520683,0.8956894097484902,0.37773828306029367,3.0,0.8994841748828651,176.9191765872121,21.72673222848058,-1.2494949346200988
 0.1538616426905652,2.1877909964866586,2.7107579999180995,1.5029272778882223,0.46158492807169554,2.999999999999999,0.9196676780245827,176.88425460113655,26.290640064251612,-2.088778580061186
 0.1772643433442036,2.199406917441596,2.711187631053492,2.1181992573044552,0.5317930300326107,2.9999999999999987,0.9400715773418024,176.83537154129564,30.434264842770776,-3.068127795355821
 0.19774472049784986,2.2109142227138774,2.7117386563945622,2.7415044796783574,0.5932341614935495,3.0,0.9606782449088593,176.77253512689117,34.32397511551478,-4.17434965719571
 0.21613796799148224,2.2223134132595566,2.7124104693776276,3.3728338489432996,0.6484139039744466,3.0000000000000013,0.9814684809234733,176.6957552805214,38.04726095607915,-5.398275891324707
 0.23294169490973232,2.233604990034689,2.7132024634390044,4.0121696320366524,0.6988250847291969,3.0000000000000018,1.0024214803953435,176.60504412661422,41.65633132261353,-6.73307664852245
 0.24848111953887703,2.2447894539953306,2.7141140320150092,4.659485052951085,0.745443358616631,3.0,1.0235148067963287,176.50041598951225,45.184818488219896,-8.173400917737272
 0.2629828672805936,2.2558673060975347,2.7151445685419593,5.314743892422502,0.7889486018417807,2.999999999999996,1.044724373719606,176.3818873912113,48.65547043318254,-9.71488688428321
 0.27661250023848555,2.266839047297358,2.716293466456171,5.977900095820344,0.8298375007154566,3.000000000000004,1.0660244354299502,176.2494770487511,52.08414503425659,-11.353859793839076
 0.28949544754869316,2.2777051785508546,2.717560119193961,6.6488973919938825,0.8684863426460796,3.000000000000013,1.0873875871423095,176.10320587125958,55.482069650273004,-13.087133900882156
 0.30172951772943835,2.2884662008140797,2.718943920191646,7.3276689258683145,0.9051885531883151,3.0,1.1087847760224823,175.94309695665137,58.85720506372027,-14.911876341958454
 0.313392796359365,2.2991226150430877,2.7204442628855428,8.014136907905215,0.9401783890780953,3.0000000000000093,1.130185323781809,175.7691755879801,62.215112019988325,-16.825509929792013
 0.32454885399549455,2.309674922193935,2.722060540711968,8.70821228343846,0.9736465619864839,3.000000000000005,1.1515569616507024,175.58146922944607,65.55952533046927,-18.825641533989042
 0.3352503064279712,2.3201236232226754,2.7237921471072384,9.409794425258225,1.005750919283914,3.00000000000001,1.1728658784371326,175.38000752205923,68.89274797036953,-20.910007931759235
 0.34554132323690384,2.3304692190853644,2.7256384755076706,10.118770852634858,1.0366239697107118,2.9999999999999893,1.1940767825615886,175.16482227895858,72.21593021372298,-23.076433985891963
 0.3554594413789852,2.3407122107380567,2.7275989193495818,10.835016980234867,1.0663783241369558,2.999999999999983,1.2151529783192965,174.93594748038856,75.52927307399735,-25.322799780151794
 0.3650369057257842,2.350853099136808,2.7296728720692878,11.558395900240718,1.0951107171773524,2.999999999999977,1.236056457241284,174.69341926833303,78.8321806961479,-27.647014440942343
 0.3743016792539373,2.3608923852376726,2.731859727103106,12.288758201120975,1.1229050377618117,2.999999999999988,1.2567480043125332,174.43727594080812,82.12337762429355,-30.046995077398886
 0.383278217317019,2.370830569996706,2.7341588778873533,13.025941826234277,1.1498346519510567,2.999999999999994,1.2771873198122092,174.16755794581462,85.4010015836199,-32.520649735068226
 0.39198807007738956,2.3806681543699626,2.736569717858346,13.769771975615779,1.1759642102321683,2.999999999999994,1.2973331561800094,173.8843078749506,88.66267898075344,-35.06586357040086
 0.4004503575573237,2.3904056393134985,2.7390916404524,14.52006105389203,1.201351072671971,3.0000000000000133,1.3171434700878997,173.5875704566857,91.90558817587726,-37.68048766837022
 0.40868214877290776,2.400043525783367,2.741724039105834,15.276608667301302,1.226046446318723,3.0,1.3365755889502209,173.2773925492983,95.1265140576869,-40.36233007586342
 0.4166987676156397,2.409582314735625,2.744466307254963,16.039201672339555,1.250096302846919,3.000000000000021,1.3555863916786537,172.95382313347557,98.32189650946017,-43.10914873016461
 0.4245140420717694,2.4190225071263263,2.7473178383361048,16.80761427860817,1.2735421262153082,3.0,1.374132501911705,172.6169133045792,101.4878745450083,-45.918646038671575
 0.4321405091001635,2.4283646039115268,2.7502780257855752,17.581608207607474,1.2964215273004904,3.0,1.3921704938554789,172.2667162645768,104.62032752377847,-48.78846492101824
 0.439589584440504,2.43760910604728,2.753346263039691,18.360932909463198,1.318768753321512,3.0000000000000075,1.4096571079386122,171.90328731364056,107.71491433167951,-51.71618616490023
 0.44687170441402285,2.446756514489642,2.7565219435347696,19.145325838563792,1.3406151132420685,2.9999999999999925,1.4265494760432402,171.52668384141492,110.76711126550431,-54.69932697576724
 0.45399644515596693,2.4558073301946686,2.7598044607071275,19.934512789064584,1.3619893354679007,2.999999999999992,1.4428053533801044,171.13696531795375,113.77224906547909,-57.73534062092473
 0.4609726235121061,2.4647620541184136,2.7631932079930808,20.728208290524456,1.382917870536318,2.999999999999984,1.458383355817396,170.73419328432973,116.72554940126925,-60.82161708351004
