# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.25,2.75,-5.955509411518957,0,3.0,-4830.34696316344,0.0,0.0,0.0
 0.001614159033497945,2.2500038871702492,2.749999594493455,-5.955509411518957,0.004842477100493836,3.0000000000000004,-4830.34696316344,0.0,-39565.574402575236,0.0
 0.006001517181769075,2.2499537697099,2.749999195487991,-179.54385465768505,0.018004551545307224,2.9999999999999996,-54.29123006289607,0.0,-56.256545574962026,0.0
 0.010253180594321709,2.2498501061973966,2.749998802944365,-179.7830385542227,0.030759541782965125,3.0,-10.163901926633581,0.0,-17.94546288334444,0.0
 0.014478559556010517,2.2496933552111815,2.749998416823337,-179.85886493554776,0.04343567866803155,3.0000000000000004,-3.5486868439669577,0.0,-8.843915901843573,0.0
 0.0186873086355349,2.249483975329699,2.7499980370856627,-179.89608675845903,0.05606192590660469,2.999999999999999,-1.6393579044915627,0.0,-5.272677289091208,0.0
 0.02288192475731114,2.249222425131391,2.7499976636921026,-179.91820361562077,0.06864577427193341,3.0,-0.8899947367454027,0.0,-3.5049670258687904,0.0
 0.027063331559745576,2.248909163194703,2.7499972966034125,-179.93285930858505,0.08118999467923672,3.0,-0.5369168840840115,0.0,-2.5008961809317047,0.0
 0.031231940358973767,2.2485446480980764,2.749996935780352,-179.94328456641085,0.09369582107692129,2.9999999999999973,-0.3489463775188258,0.0,-1.8757351821589623,0.0
 0.03538795442312766,2.2481293384199557,2.7499965811836784,-179.95108014820852,0.10616386326938297,3.0000000000000036,-0.23970283688851937,0.0,-1.4599900471629763,0.0
 0.03953147934576402,2.247663692738784,2.7499962327741505,-179.95712965335576,0.11859443803729205,2.9999999999999964,-0.17187148347989364,0.0,-1.16943352330291,0.0
 0.043662569845667604,2.2471481696330047,2.7499958905125257,-179.96196068907415,0.1309877095370028,3.0000000000000036,-0.12751758402684907,0.0,-0.9583303819631398,0.0
 0.04778125197358414,2.246583227681061,2.7499955543595624,-179.96590774729094,0.14334375592075244,3.0000000000000036,-0.0972836220575391,0.0,-0.8000922952519516,0.0
 0.051887534589397016,2.2459693254613966,2.7499952242760184,-179.969193152374,0.15566260376819108,3.0000000000000036,-0.07595797594327004,0.0,-0.6784001692108982,0.0
 0.0559814157070959,2.245306921552454,2.7499949002226516,-179.97197044201698,0.16794424712128772,2.9999999999999964,-0.06047960488594556,0.0,-0.582784619440526,0.0
 0.06006288619899292,2.2445964745326776,2.7499945821602205,-179.97434906024435,0.1801886585969788,3.000000000000005,-0.04896894955196956,0.0,-0.5062772967233095,0.0
 0.06413193205806642,2.2438384429805107,2.749994270049483,-179.97640912578214,0.19239579617419927,2.9999999999999982,-0.04022841754987622,0.0,-0.44409363781680794,0.0
 0.06818853583307691,2.243033285474396,2.7499939638511974,-179.97821063770974,0.20456560749923075,3.0,-0.03346984276489994,0.0,-0.3928596232505316,0.0
 0.07223267756885601,2.2421814605927772,2.7499936635261215,-179.97979941770845,0.21669803270656807,3.0,-0.02815984379626967,0.0,-0.35014048916616464,0.0
 0.07626433543981236,2.2412834269140984,2.7499933690350136,-179.98121106436756,0.2287930063194371,3.0000000000000036,-0.023928928522423187,0.0,-0.31414321094628056,0.0
 0.08028348618724225,2.240339643016802,2.7499930803386303,-179.9824736532886,0.2408504585617268,3.0,-0.020515166441010573,0.0,-0.28352377708983323,0.0
 0.08429010542764867,2.2393505674793315,2.7499927973977325,-179.983609625109,0.25287031628294604,2.9999999999999964,-0.017729545829828962,0.0,-0.2572583319477853,0.0
 0.0882841678742531,2.23831665888013,2.749992520173076,-179.98463713095174,0.2648525036227593,2.9999999999999964,-0.015433531645305603,0.0,-0.23455612606704906,0.0
 0.09226564749878323,2.237238375797642,2.7499922486254196,-179.98557101138846,0.27679694249634973,3.000000000000007,-0.013523479369442854,0.0,-0.2147982553381636,0.0
 0.09623451765137914,2.2361161768103104,2.7499919827155215,-179.98642351777292,0.28870355295413747,3.0000000000000036,-0.011921092901924049,0.0,-0.1974948441796956,0.0
 0.10019075115062266,2.234950520496578,2.7499917224041392,-179.98720485349136,0.300572253451868,2.9999999999999893,-0.010566614839540158,0.0,-0.1822540116216404,0.0
 0.1041343203518926,2.2337418654348884,2.749991467652032,-179.98792358479844,0.3124029610556778,2.9999999999999893,-0.009413602306629144,0.0,-0.16875916655107756,0.0
 0.1080651971998136,2.2324906702036853,2.7499912184199564,-179.9885869562991,0.3241955915994408,3.0000000000000036,-0.008425637752121408,0.0,-0.156752383905708,0.0
 0.11198335326882604,2.2311973933814118,2.749990974668671,-179.9892011366034,0.33595005980647813,3.000000000000007,-0.007574232766395974,0.0,-0.1460217376382906,0.0
 0.11588875979480835,2.2298624935465114,2.7499907363589347,-179.98977141085052,0.34766627938442507,3.0,-0.0068361972649780105,0.0,-0.13639178440657465,0.0
 0.11978138769987758,2.2284864292774276,2.749990503451505,-179.99030233331652,0.35934416309963274,3.0,-0.006193302421391098,0.0,-0.12771632544171765,0.0
 0.12366120761192519,2.2270696591526034,2.7499902759071393,-179.9907978496591,0.3709836228357756,3.0,-0.005630466848762396,0.0,-0.11987270293263272,0.0
 0.127528189880058,2.225612641750483,2.749990053686596,-179.99126139527576,0.3825845696401741,3.0000000000000178,-0.005135559412638455,0.0,-0.11275739996996981,0.0
