# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.8675193278396023,4.358554133502443,5.302924158839346,45.57006994008152,2.468875656389149,3.0000000000000417,-0.1580515846366473,-147.9706546640392,-22.408475372880154,136.0401459630694
 1.8728422853216113,4.367803149188502,5.3123198701594205,45.450790578435026,2.4848445288351764,3.0000000000000417,-0.16835256696826306,-147.24651875123146,-24.02378824058405,137.7055163940021
 1.8781406619153542,4.377089559585214,5.321711743022873,45.32350350112809,2.500739658616405,2.9999999999999583,-0.17863192428510188,-146.5169030663402,-25.65418723687102,139.36677966041677
 1.8834143737998588,4.386413730074946,5.331097373494479,45.188210709009695,2.516560794269919,3.0000000000000844,-0.1888991009087829,-145.78192282413994,-27.30084382500189,141.02365497300286
 1.8886633424055193,4.395776026040061,5.34047435763901,45.044909436864216,2.5323077000869003,3.0,-0.19916326137252774,-145.04169408653115,-28.964922972841016,142.67584890204876
 1.8938874945521829,4.405176812862924,5.349840291521242,44.893592272337706,2.5479801565268914,3.0000000000000426,-0.20943330245914088,-144.29633374421246,-30.647583368674876,144.32305487588323
 1.8990867625876007,4.4146164559258985,5.359192771205947,44.73424727176615,2.563577960633145,3.0000000000000426,-0.21971786483666825,-143.54595949822243,-32.34997750026042,145.96495265554262
 1.9042610845267287,4.4240953206113485,5.3685293927579,44.56685807345626,2.5791009264505296,3.0000000000000857,-0.23002534235244515,-142.79068984135307,-34.07325160928576,147.60120778491518
 1.9094104041923372,4.433613772301639,5.377847752241872,44.39140400887333,2.594548885447355,3.0,-0.24036389032315916,-142.03064403943864,-35.81854547166837,149.23147101668835
 1.9145346713573457,4.443172176379135,5.3871454457226395,44.2078602124145,2.6099216869423807,3.0000000000000435,-0.2507414324317732,-141.2659421125219,-37.586992042867436,150.85537771336737
 1.919633841889281,4.452770898226199,5.396420069264976,44.01619773020541,2.625219198538187,3.0000000000000435,-0.26116566584002654,-140.49670481590192,-39.379716935037266,152.47254722376772
 1.9247078778972284,4.462410303225197,5.405669218933654,43.81638362849427,2.640441306562029,3.0,-0.2716440652809816,-139.72305362106508,-41.024574935036625,153.43456828360723
 1.9297780712263073,4.472090756758493,5.414890490793447,43.60838110233035,2.6333147901676717,-1.4055709381898793,-0.2821838853601689,-138.94511069650343,-42.43715447571546,153.4956606580814
 1.9348734062001252,4.481812624208451,5.4240814809091304,43.392149584940924,2.618028785246218,-3.0,-0.2927921616135794,-138.16299888842303,-43.77729271866825,153.2966982580438
 1.940001743574716,4.4915762709574345,5.433239785345478,43.16764485853337,2.602643773122445,-3.0,-0.3034757100227699,-137.37684170134492,-45.10833484015318,153.0721193847049
 1.9451632218760453,4.501382062387809,5.442363000167261,42.934819167046825,2.5871593382184574,-3.000000000000043,-0.31424112486123046,-136.5867632786023,-46.430859436801924,152.82182624706908
 1.9503579961786495,4.511230363881939,5.451448721439254,42.6936213315967,2.571575015310645,-3.0,-0.3250947752925227,-135.79288838273698,-47.74538376890505,152.54570723430973
 1.9555862390535141,4.521121540822188,5.460494545226233,42.443996869099244,2.555890286686051,-2.9999999999999574,-0.3360428002710839,-134.995342375798,-49.05236338313042,152.24363695760186
 1.9608481415688608,4.53105595859092,5.46949806759297,42.18588811482985,2.5401045791400114,-2.999999999999958,-0.3470911016906463,-134.19425119954528,-50.352191524363924,151.9154762920499
 1.9661439143473802,4.5410339825705,5.478456884604237,41.919234349616325,2.524217260804453,-3.0000000000000417,-0.35824533612153814,-133.38974135556202,-51.64519835080419,151.56107242121126
 1.971473788683702,4.551055978143292,5.4873685923248114,41.643971932332136,2.5082276377954877,-3.0,-0.369510904846508,-132.5819398852788,-52.931649969765814,151.1802588868422
 1.9768380177261566,4.561122310691662,5.496230786819464,41.360034438299266,2.492134950668124,-2.9999999999999587,-0.3808929418639053,-131.7709743499122,-54.21174723241997,150.77285564614175
 1.9822368777272001,4.571233345597972,5.505041064152971,41.06735280457947,2.4759383706649936,-2.9999999999999587,-0.3923963007011269,-130.95697281032113,-55.48562439056385,150.33866913942174
 1.9876706693671846,4.581389448244587,5.513797020390103,40.76585548262671,2.45963699574504,-3.000000000000041,-0.4040255387929939,-130.14006380678495,-56.7533475207626,149.87749237118058
 1.9931397191565268,4.5915909840138704,5.522496251595636,40.45546859932382,2.443229846377014,-2.9999999999999187,-0.41578490053001504,-129.32037633870522,-58.01491281318569,149.38910500759107
 1.998644380921708,4.601838318288189,5.531136353834343,40.13611612695075,2.42671586108147,-3.0000000000000404,-0.42767829796915785,-128.49803984423528,-59.27024464259252,148.87327349353598
 2.0041850373809793,4.612131816449905,5.5397149231709975,39.80772006312919,2.4100938917036556,-3.00000000000008,-0.43970929009011855,-127.67318417984046,-60.519193510754675,148.329751192593
 2.0097621018161123,4.622471843881383,5.548229555670374,39.47020062135743,2.3933626983982563,-3.0000000000000795,-0.4518810596508167,-126.84593959979213,-61.761533811914305,147.75827855358202
 2.015376019847054,4.632858765964988,5.556677847397245,39.1234764330721,2.3765209443054305,-3.000000000000079,-0.4641963883827099,-126.01643673559926,-62.99696145383698,147.15858330723503
 2.021027271316926,4.643292948083085,5.565057394416386,38.767464762058644,2.3595671898958144,-3.0000000000000786,-0.47665762993351585,-125.18480657537998,-64.2250913444419,146.5303806969589
 2.0267163722954242,4.653774755618037,5.573365792792569,38.40208173204684,2.34249988696032,-2.999999999999922,-0.4892666810089672,-124.35118044317718,-65.44545476038151,145.873373747513
 2.032443877209395,4.664304553952208,5.581600638590568,38.02724256830969,2.3253173722184073,-3.0,-0.5020249503804125,-123.51568997822079,-66.65749660057382,145.18725357567808
 2.0382103811101233,4.674882708467963,5.589759527875158,37.64286185414971,2.3080178605162223,-3.000000000000077,-0.514933325948959,-122.67846711414063,-67.86057256051274,144.4716997475091
 2.0440165220877295,4.685509584547666,5.597840056711112,37.24885380304229,2.290599437583403,-3.0000000000000764,-0.5279921397455191,-121.8396440581322,-69.05394622202486,143.72638068583095
 2.0498629838440365,4.696185547573682,5.605839821163202,36.845132547333144,2.2730600523144817,-3.000000000000076,-0.5412011311601894,-120.99935327008006,-70.23678610596706,142.95095413286572
